C3X_BIQ_TERRAIN_WINDOW_V2,4,4,16,47,50,100,100,48
0,0,94,50,2,8,0,0,0
1,0,95,51,11,11,0,0,0
2,0,96,52,12,12,0,0,0
3,0,97,53,13,13,0,0,0
0,1,95,49,11,11,0,0,0
1,1,96,50,11,11,0,0,0
2,1,97,51,12,12,0,0,0
3,1,98,52,13,13,0,0,0
0,2,96,48,12,12,0,0,0
1,2,97,49,12,12,0,0,0
2,2,98,50,12,12,0,0,0
3,2,99,51,13,13,0,0,0
0,3,97,47,13,13,0,0,0
1,3,98,48,13,13,0,0,0
2,3,99,49,13,13,0,0,0
3,3,0,50,13,13,0,0,0
-2,-2,90,50,2,8,0,0,32
-1,-2,91,51,2,8,0,0,32
0,-2,92,52,2,8,0,0,32
1,-2,93,53,11,11,0,0,0
2,-2,94,54,12,12,0,0,0
3,-2,95,55,12,12,0,0,0
4,-2,96,56,13,13,0,0,0
5,-2,97,57,13,13,0,0,0
-2,-1,91,49,2,8,0,0,0
-1,-1,92,50,2,8,1,0,0
0,-1,93,51,2,8,0,0,0
1,-1,94,52,11,11,0,0,0
2,-1,95,53,12,12,0,0,0
3,-1,96,54,13,13,0,0,0
4,-1,97,55,13,13,0,0,0
5,-1,98,56,13,13,0,0,0
-2,0,92,48,2,8,1,0,0
-1,0,93,49,2,8,0,0,0
4,0,98,54,13,13,0,0,0
5,0,99,55,13,13,0,0,0
-2,1,93,47,11,11,0,0,0
-1,1,94,48,11,11,0,0,0
4,1,99,53,13,13,0,0,0
5,1,0,54,13,13,0,0,0
-2,2,94,46,11,11,0,0,0
-1,2,95,47,12,12,0,0,0
4,2,0,52,13,13,0,0,0
5,2,1,53,13,13,0,0,0
-2,3,95,45,12,12,0,0,0
-1,3,96,46,12,12,0,0,0
4,3,1,51,13,13,0,0,0
5,3,2,52,13,13,0,0,0
-2,4,96,44,12,12,0,0,0
-1,4,97,45,13,13,0,0,0
0,4,98,46,13,13,0,0,0
1,4,99,47,13,13,0,0,0
2,4,0,48,13,13,0,0,0
3,4,1,49,13,13,0,0,0
4,4,2,50,13,13,0,0,0
5,4,3,51,13,13,0,0,0
-2,5,97,43,13,13,0,0,0
-1,5,98,44,13,13,0,0,0
0,5,99,45,13,13,0,0,0
1,5,0,46,13,13,0,0,0
2,5,1,47,13,13,0,0,0
3,5,2,48,13,13,0,0,0
4,5,3,49,13,13,0,0,0
5,5,4,50,13,13,0,0,0
