C3X_Q4_CLEARANCE_V1
4.0,6400,0,3,260.24264068711926,-196.24264068711932,251.75735931288077,-187.75735931288068,253.01847544668536,-186.49624317907612
4.0,6400,0,3,260.24264068711926,-196.24264068711932,253.01847544668536,-186.49624317907612,261.50375682092385,-194.98152455331476
4.0,6400,0,3,261.50375682092385,-194.98152455331476,253.01847544668536,-186.49624317907612,254.29695000902606,-185.2177686167354
4.0,6400,0,3,261.50375682092385,-194.98152455331476,254.29695000902606,-185.2177686167354,262.7822313832646,-193.703049990974
4.0,6400,0,3,262.7822313832646,-193.703049990974,254.29695000902606,-185.2177686167354,255.59199398042404,-183.9227246453374
4.0,6400,0,3,262.7822313832646,-193.703049990974,255.59199398042404,-183.9227246453374,264.0772753546627,-192.40800601957594
4.0,6400,0,3,264.0772753546627,-192.40800601957594,255.59199398042404,-183.9227246453374,256.9028183414004,-182.61190028436104
4.0,6400,0,3,264.0772753546627,-192.40800601957594,256.9028183414004,-182.61190028436104,265.38809971563916,-191.09718165859945
4.0,6400,0,3,265.38809971563916,-191.09718165859945,256.9028183414004,-182.61190028436104,258.2286340724762,-181.28608455328515
4.0,6400,0,3,265.38809971563916,-191.09718165859945,258.2286340724762,-181.28608455328515,266.71391544671496,-189.77136592752356
4.0,6400,0,3,266.71391544671496,-189.77136592752356,258.2286340724762,-181.28608455328515,259.5686521541727,-179.94606647158864
4.0,6400,0,3,266.71391544671496,-189.77136592752356,259.5686521541727,-179.94606647158864,268.0539335284112,-188.43134784582728
4.0,6400,0,3,268.0539335284112,-188.43134784582728,259.5686521541727,-179.94606647158864,260.9220835670108,-178.59263505875063
4.0,6400,0,3,268.0539335284112,-188.43134784582728,260.9220835670108,-178.59263505875063,269.4073649412492,-187.07791643298933
4.0,6400,0,3,269.4073649412492,-187.07791643298933,260.9220835670108,-178.59263505875063,262.28813929151147,-177.22657933424995
4.0,6400,0,3,269.4073649412492,-187.07791643298933,262.28813929151147,-177.22657933424995,270.77342066575,-185.7118607084886
4.0,6400,0,3,270.77342066575,-185.7118607084886,262.28813929151147,-177.22657933424995,263.66603030819596,-175.8486883175655
4.0,6400,0,3,270.77342066575,-185.7118607084886,263.66603030819596,-175.8486883175655,272.1513116824345,-184.33396969180413
4.0,6400,0,3,272.1513116824345,-184.33396969180413,263.66603030819596,-175.8486883175655,265.05496759758535,-174.45975102817616
4.0,6400,0,3,272.1513116824345,-184.33396969180413,265.05496759758535,-174.45975102817616,273.54024897182376,-182.94503240241485
4.0,6400,0,3,273.54024897182376,-182.94503240241485,265.05496759758535,-174.45975102817616,266.4541621402004,-173.0605564855611
4.0,6400,0,3,273.54024897182376,-182.94503240241485,266.4541621402004,-173.0605564855611,274.9394435144393,-181.5458378597994
4.0,6400,0,3,274.9394435144393,-181.5458378597994,266.4541621402004,-173.0605564855611,267.8628249165628,-171.65189370919856
4.0,6400,0,3,274.9394435144393,-181.5458378597994,267.8628249165628,-171.65189370919856,276.3481062908013,-180.13717508343714
4.0,6400,0,3,276.3481062908013,-180.13717508343714,267.8628249165628,-171.65189370919856,269.28016690719335,-170.23455171856816
4.0,6400,0,3,276.3481062908013,-180.13717508343714,269.28016690719335,-170.23455171856816,277.76544828143176,-178.71983309280697
4.0,6400,0,3,277.76544828143176,-178.71983309280697,269.28016690719335,-170.23455171856816,270.7053990926127,-168.80931953314877
4.0,6400,0,3,277.76544828143176,-178.71983309280697,270.7053990926127,-168.80931953314877,279.19068046685146,-177.29460090738712
4.0,6400,0,3,279.19068046685146,-177.29460090738712,270.7053990926127,-168.80931953314877,272.13773245334255,-167.37698617241884
4.0,6400,0,3,279.19068046685146,-177.29460090738712,272.13773245334255,-167.37698617241884,280.6230138275812,-175.86226754665736
4.0,6400,0,3,280.6230138275812,-175.86226754665736,272.13773245334255,-167.37698617241884,273.57637796990383,-165.9383406558576
4.0,6400,0,3,280.6230138275812,-175.86226754665736,273.57637796990383,-165.9383406558576,282.06165934414236,-174.42362203009623
4.0,6400,0,3,282.06165934414236,-174.42362203009623,273.57637796990383,-165.9383406558576,275.0205466228175,-164.4941720029439
4.0,6400,0,3,282.06165934414236,-174.42362203009623,275.0205466228175,-164.4941720029439,283.5058279970559,-172.97945337718267
4.0,6400,0,3,283.5058279970559,-172.97945337718267,275.0205466228175,-164.4941720029439,276.46944939260453,-163.04526923315703
4.0,6400,0,3,283.5058279970559,-172.97945337718267,276.46944939260453,-163.04526923315703,284.9547307668433,-171.53055060739538
4.0,6400,0,3,284.9547307668433,-171.53055060739538,276.46944939260453,-163.04526923315703,277.92229725978615,-161.59242136597516
4.0,6400,0,3,284.9547307668433,-171.53055060739538,277.92229725978615,-161.59242136597516,286.4075786340248,-170.07770274021362
4.0,6400,0,3,286.4075786340248,-170.07770274021362,277.92229725978615,-161.59242136597516,279.37830120488377,-160.13641742087773
4.0,6400,0,3,286.4075786340248,-170.07770274021362,279.37830120488377,-160.13641742087773,287.8635825791222,-168.62169879511643
