C3X_BIQ_TERRAIN_WINDOW_V2,10,10,100,26,30,100,100,384
0,0,52,30,11,11,0,0,0
1,0,53,31,1,1,32,0,0
2,0,54,32,1,1,32,0,0
3,0,55,33,2,5,33,0,0
4,0,56,34,2,6,33,0,0
5,0,57,35,2,6,0,0,0
6,0,58,36,2,6,32,0,0
7,0,59,37,1,7,32,0,0
8,0,60,38,1,1,32,0,0
9,0,61,39,1,1,0,0,0
0,1,53,29,11,11,0,0,0
1,1,54,30,11,11,0,0,0
2,1,55,31,2,5,0,0,0
3,1,56,32,2,5,32,0,0
4,1,57,33,2,6,32,0,0
5,1,58,34,2,6,0,0,0
6,1,59,35,1,1,0,0,0
7,1,60,36,1,7,0,0,0
8,1,61,37,1,1,32,0,0
9,1,62,38,0,0,32,0,0
0,2,54,28,12,12,0,0,0
1,2,55,29,11,11,0,0,0
2,2,56,30,2,6,32,0,0
3,2,57,31,2,6,32,0,0
4,2,58,32,2,6,0,32,0
5,2,59,33,11,11,0,0,0
6,2,60,34,1,1,0,0,0
7,2,61,35,1,1,0,0,0
8,2,62,36,1,1,0,0,0
9,2,63,37,0,0,32,0,0
0,3,55,27,12,12,0,0,0
1,3,56,28,11,11,0,0,0
2,3,57,29,11,11,0,0,0
3,3,58,30,11,11,0,0,0
4,3,59,31,11,11,0,0,0
5,3,60,32,11,11,0,0,0
6,3,61,33,1,1,32,0,0
7,3,62,34,1,1,0,0,0
8,3,63,35,1,1,32,0,0
9,3,64,36,1,1,32,0,0
0,4,56,26,12,12,0,0,0
1,4,57,27,12,12,0,0,0
2,4,58,28,12,12,0,0,0
3,4,59,29,12,12,0,0,0
4,4,60,30,11,11,0,0,0
5,4,61,31,1,1,32,0,0
6,4,62,32,11,11,0,0,0
7,4,63,33,11,11,0,0,0
8,4,64,34,11,11,0,0,0
9,4,65,35,11,11,0,0,0
0,5,57,25,12,12,0,0,0
1,5,58,26,12,12,0,0,0
2,5,59,27,12,12,0,0,0
3,5,60,28,12,12,0,0,0
4,5,61,29,11,11,0,0,0
5,5,62,30,11,11,0,0,0
6,5,63,31,11,11,0,0,0
7,5,64,32,12,12,0,0,0
8,5,65,33,12,12,0,0,0
9,5,66,34,12,12,0,0,0
0,6,58,24,12,12,0,0,0
1,6,59,25,12,12,0,0,0
2,6,60,26,13,13,0,0,0
3,6,61,27,12,12,0,0,0
4,6,62,28,12,12,0,0,0
5,6,63,29,12,12,0,0,0
6,6,64,30,12,12,0,0,0
7,6,65,31,12,12,0,0,0
8,6,66,32,12,12,0,0,0
9,6,67,33,12,12,0,0,0
0,7,59,23,12,12,0,0,0
1,7,60,24,12,12,0,0,0
2,7,61,25,12,12,0,0,0
3,7,62,26,12,12,0,0,0
4,7,63,27,12,12,0,0,0
5,7,64,28,13,13,0,0,0
6,7,65,29,12,12,0,0,0
7,7,66,30,12,12,0,0,0
8,7,67,31,12,12,0,0,0
9,7,68,32,12,12,0,0,0
0,8,60,22,11,11,0,0,0
1,8,61,23,11,11,0,0,0
2,8,62,24,11,11,0,0,0
3,8,63,25,12,12,0,0,0
4,8,64,26,12,12,0,0,0
5,8,65,27,13,13,0,0,0
6,8,66,28,12,12,0,0,0
7,8,67,29,12,12,0,0,0
8,8,68,30,12,12,0,0,0
9,8,69,31,11,11,0,0,0
0,9,61,21,2,7,33,0,0
1,9,62,22,2,2,1,0,0
2,9,63,23,11,11,0,0,0
3,9,64,24,12,12,0,0,0
4,9,65,25,13,13,0,0,0
5,9,66,26,13,13,0,0,0
6,9,67,27,13,13,0,0,0
7,9,68,28,12,12,0,0,0
8,9,69,29,12,12,0,0,0
9,9,70,30,11,11,0,0,0
-6,-6,40,30,13,13,0,0,0
-5,-6,41,31,13,13,0,0,0
-4,-6,42,32,13,13,0,0,0
-3,-6,43,33,13,13,0,0,0
-2,-6,44,34,13,13,0,0,0
-1,-6,45,35,13,13,0,0,0
0,-6,46,36,13,13,0,0,0
1,-6,47,37,13,13,0,0,0
2,-6,48,38,13,13,0,0,0
3,-6,49,39,13,13,0,0,0
4,-6,50,40,13,13,0,0,0
5,-6,51,41,13,13,0,0,0
6,-6,52,42,13,13,0,0,0
7,-6,53,43,13,13,0,0,0
8,-6,54,44,12,12,0,0,0
9,-6,55,45,12,12,0,0,0
10,-6,56,46,12,12,0,0,0
11,-6,57,47,12,12,0,0,0
12,-6,58,48,11,11,0,0,0
13,-6,59,49,11,11,0,0,0
14,-6,60,50,2,2,0,0,0
15,-6,61,51,2,2,0,0,0
-6,-5,41,29,13,13,0,0,0
-5,-5,42,30,13,13,0,0,0
-4,-5,43,31,13,13,0,0,0
-3,-5,44,32,13,13,0,0,0
-2,-5,45,33,13,13,0,0,0
-1,-5,46,34,13,13,0,0,0
0,-5,47,35,13,13,0,0,0
1,-5,48,36,13,13,0,0,0
2,-5,49,37,13,13,0,0,0
3,-5,50,38,13,13,0,0,0
4,-5,51,39,13,13,0,0,0
5,-5,52,40,13,13,0,0,0
6,-5,53,41,13,13,0,0,0
7,-5,54,42,12,12,0,0,0
8,-5,55,43,12,12,0,0,0
9,-5,56,44,11,11,0,0,0
10,-5,57,45,11,11,0,0,0
11,-5,58,46,11,11,0,0,0
12,-5,59,47,11,11,0,0,0
13,-5,60,48,2,5,0,0,0
14,-5,61,49,2,2,1,0,0
15,-5,62,50,2,6,0,0,0
-6,-4,42,28,13,13,0,0,0
-5,-4,43,29,13,13,0,0,0
-4,-4,44,30,13,13,0,0,0
-3,-4,45,31,13,13,0,0,0
-2,-4,46,32,12,12,0,0,0
-1,-4,47,33,12,12,0,0,0
0,-4,48,34,13,13,0,0,0
1,-4,49,35,12,12,0,0,0
2,-4,50,36,12,12,0,0,0
3,-4,51,37,12,12,0,0,0
