C3X_BIQ_TERRAIN_WINDOW_V2,4,4,16,41,39,100,100,48
0,0,83,39,1,1,0,0,0
1,0,84,40,2,2,0,0,0
2,0,85,41,2,7,1,0,0
3,0,86,42,2,8,0,0,0
0,1,84,38,1,1,0,0,0
1,1,85,39,1,1,0,0,0
2,1,86,40,2,5,1,0,0
3,1,87,41,2,9,0,0,0
0,2,85,37,1,1,0,0,0
1,2,86,38,1,7,0,0,0
2,2,87,39,2,5,0,0,0
3,2,88,40,2,2,0,0,0
0,3,86,36,0,0,0,0,0
1,3,87,37,1,1,0,0,0
2,3,88,38,1,1,0,0,0
3,3,89,39,2,5,0,0,0
-2,-2,79,39,11,11,0,0,0
-1,-2,80,40,2,2,0,0,0
0,-2,81,41,2,2,0,0,0
1,-2,82,42,2,2,0,0,0
2,-2,83,43,2,2,0,0,0
3,-2,84,44,2,2,0,0,8
4,-2,85,45,2,6,1,0,130
5,-2,86,46,2,8,0,0,0
-2,-1,80,38,11,11,0,0,0
-1,-1,81,39,2,2,0,0,0
0,-1,82,40,2,2,1,0,0
1,-1,83,41,2,2,1,0,0
2,-1,84,42,2,7,0,0,0
3,-1,85,43,2,5,0,0,0
4,-1,86,44,2,8,0,32,40
5,-1,87,45,2,8,0,0,130
-2,0,81,37,11,11,0,0,0
-1,0,82,38,2,2,0,0,0
4,0,87,43,2,8,1,0,0
5,0,88,44,2,8,0,0,32
-2,1,82,36,11,11,0,0,0
-1,1,83,37,2,5,1,0,0
4,1,88,42,11,11,0,0,0
5,1,89,43,2,8,0,0,0
-2,2,83,35,0,0,0,0,0
-1,2,84,36,0,0,0,0,0
4,2,89,41,2,2,0,0,0
5,2,90,42,2,2,1,0,0
-2,3,84,34,2,5,0,0,0
-1,3,85,35,0,0,0,0,0
4,3,90,40,2,2,0,0,0
5,3,91,41,2,2,0,0,0
-2,4,85,33,2,5,0,0,0
-1,4,86,34,0,0,0,32,0
0,4,87,35,0,0,0,0,0
1,4,88,36,0,0,0,0,0
2,4,89,37,0,0,0,0,0
3,4,90,38,2,5,1,0,0
4,4,91,39,11,11,0,0,0
5,4,92,40,11,11,0,0,0
-2,5,86,32,2,5,0,0,0
-1,5,87,33,0,0,0,0,0
0,5,88,34,0,0,0,0,0
1,5,89,35,11,11,0,0,0
2,5,90,36,11,11,0,0,0
3,5,91,37,11,11,0,0,0
4,5,92,38,11,11,0,0,0
5,5,93,39,12,12,0,0,0
