3,2,0.71,0.3599999999999999
3,3,0.29769600310117283,0.9480174876911232
3,2,0.29769600310117283,0.7719825123088766
4,3,0.1223039968988271,0.9480174876911232
4,2,0.1223039968988271,0.7719825123088766
3,2,0.43000000000000016,0.9199999999999999
3,2,0.34086838200500624,0.830868382005006
3,1,0.34086838200500624,0.009131617994993846
3,2,0.5191316179949941,0.830868382005006
3,1,0.5191316179949941,0.009131617994993846
3,1,0.43000000000000016,0.13000000000000012
3,1,0.34086838200500624,0.03146498346772564
3,1,0.34086838200500624,0.2285350165322746
3,1,0.5191316179949941,0.03146498346772564
3,1,0.5191316179949941,0.2285350165322746
3,2,0.71,0.9199999999999999
3,2,0.6431714088672087,0.8370569757928106
3,1,0.6431714088672087,0.002943024207189504
3,2,0.7768285911327912,0.8370569757928106
3,1,0.7768285911327912,0.002943024207189504
