6,5,0.9399999999999995,0.7999999999999998
6,5,0.6329558640987214,0.6435146403446526
6,5,0.6329558640987214,0.9564853596553471
7,5,0.2470441359012776,0.6435146403446526
7,5,0.2470441359012776,0.9564853596553471
7,4,0.3689652210066585,0.059676268828245504
7,4,0.3189099764270962,0.059676268828245504
7,4,0.3189099764270962,0.028186114961290087
7,4,0.3189099764270962,0.059676268828245504
7,4,0.26885473184753383,0.028186114961290087
7,4,0.3189099764270962,0.028186114961290087
7,4,0.3189099764270962,0.028186114961290087
7,4,0.26885473184753383,0.028186114961290087
7,5,0.26885473184753383,0.9966959610943356
7,4,0.26885473184753383,0.028186114961290087
7,5,0.2187994872679715,0.9966959610943356
7,5,0.26885473184753383,0.9966959610943356
7,5,0.26885473184753383,0.9966959610943356
7,5,0.2187994872679715,0.9966959610943356
7,5,0.2187994872679715,0.965205807227381
7,5,0.2187994872679715,0.9966959610943356
7,5,0.16874424268841004,0.965205807227381
7,5,0.2187994872679715,0.965205807227381
7,5,0.2187994872679715,0.965205807227381
7,5,0.16874424268841004,0.965205807227381
7,5,0.16874424268841004,0.9337156533604265
7,5,0.16874424268841004,0.965205807227381
7,5,0.1186889981088477,0.9337156533604265
7,5,0.16874424268841004,0.9337156533604265
7,5,0.16874424268841004,0.9337156533604265
7,5,0.1186889981088477,0.9337156533604265
7,5,0.1186889981088477,0.902225499493472
7,5,0.1186889981088477,0.9337156533604265
7,5,0.06863375352928536,0.902225499493472
7,5,0.1186889981088477,0.902225499493472
7,5,0.1186889981088477,0.902225499493472
7,5,0.06863375352928536,0.902225499493472
7,5,0.06863375352928536,0.8707353456265174
7,5,0.06863375352928536,0.902225499493472
7,5,0.018578508949723016,0.8707353456265174
7,5,0.06863375352928536,0.8707353456265174
7,5,0.06863375352928536,0.8707353456265174
7,5,0.018578508949723016,0.8707353456265174
7,5,0.018578508949723016,0.8392451917595629
7,5,0.018578508949723016,0.8707353456265174
6,5,0.9685232643701607,0.8392451917595629
7,5,0.018578508949723016,0.8392451917595629
7,5,0.018578508949723016,0.8392451917595629
6,5,0.9685232643701607,0.8392451917595629
6,5,0.9685232643701607,0.8077550378926084
6,5,0.9685232643701607,0.8392451917595629
6,5,0.9184680197905983,0.8077550378926084
6,5,0.9685232643701607,0.8077550378926084
6,5,0.9685232643701607,0.8077550378926084
6,5,0.9184680197905983,0.8077550378926084
6,5,0.9184680197905983,0.7762648840256539
6,5,0.9184680197905983,0.8077550378926084
6,5,0.868412775211036,0.7762648840256539
6,5,0.9184680197905983,0.7762648840256539
6,5,0.9184680197905983,0.7762648840256539
6,5,0.868412775211036,0.7762648840256539
6,5,0.868412775211036,0.7447747301586984
6,5,0.868412775211036,0.7762648840256539
6,5,0.8183575306314745,0.7447747301586984
6,5,0.868412775211036,0.7447747301586984
6,5,0.868412775211036,0.7447747301586984
6,5,0.8183575306314745,0.7447747301586984
6,5,0.8183575306314745,0.7132845762917439
6,5,0.8183575306314745,0.7447747301586984
6,5,0.7683022860519122,0.7132845762917439
6,5,0.8183575306314745,0.7132845762917439
6,5,0.8183575306314745,0.7132845762917439
6,5,0.7683022860519122,0.7132845762917439
6,5,0.7683022860519122,0.6817944224247894
6,5,0.7683022860519122,0.7132845762917439
6,5,0.7182470414723499,0.6817944224247894
6,5,0.7683022860519122,0.6817944224247894
6,5,0.7683022860519122,0.6817944224247894
6,5,0.7182470414723499,0.6817944224247894
6,5,0.7182470414723499,0.6503042685578349
6,5,0.7182470414723499,0.6817944224247894
6,5,0.6681917968927875,0.6503042685578349
6,5,0.7182470414723499,0.6503042685578349
6,5,0.7182470414723499,0.6503042685578349
6,5,0.6681917968927875,0.6503042685578349
6,5,0.6681917968927875,0.6188141146908803
6,5,0.6681917968927875,0.6503042685578349
6,5,0.6181365523132252,0.6188141146908803
6,5,0.6681917968927875,0.6188141146908803
6,5,0.6681917968927875,0.6188141146908803
6,5,0.6181365523132252,0.6188141146908803
6,5,0.6181365523132252,0.5873239608239258
6,5,0.6181365523132252,0.6188141146908803
6,5,0.5680813077336628,0.5873239608239258
6,5,0.6181365523132252,0.5873239608239258
6,5,0.6181365523132252,0.5873239608239258
6,5,0.5680813077336628,0.5873239608239258
6,5,0.5680813077336628,0.5558338069569713
6,5,0.5680813077336628,0.5873239608239258
6,5,0.5180260631541014,0.5558338069569713
6,5,0.5680813077336628,0.5558338069569713
6,5,0.5680813077336628,0.5558338069569713
6,5,0.5180260631541014,0.5558338069569713
6,5,0.5180260631541014,0.5243436530900167
7,4,0.3189099764270962,0.059676268828245504
7,4,0.26885473184753383,0.059676268828244616
7,4,0.26885473184753383,0.028186114961290087
7,4,0.26885473184753383,0.059676268828244616
7,4,0.2187994872679715,0.028186114961290087
7,4,0.26885473184753383,0.028186114961290087
