C3X_BIQ_TERRAIN_WINDOW_V2,16,12,192,17,26,60,60,128
0,0,34,26,0,4,0,0,128
1,0,35,27,3,0,0,0,0
2,0,36,28,3,0,0,0,0
3,0,37,29,11,11,0,0,0
4,0,38,30,11,11,0,0,0
5,0,39,31,11,11,0,0,0
6,0,40,32,11,11,0,0,0
7,0,41,33,12,12,0,0,0
8,0,42,34,11,11,0,0,0
9,0,43,35,2,6,0,0,8
10,0,44,36,2,5,0,0,128
11,0,45,37,0,0,0,0,0
12,0,46,38,0,0,0,0,0
13,0,47,39,2,5,0,0,0
14,0,48,40,2,2,32,0,0
15,0,49,41,11,11,0,0,0
0,1,35,25,0,4,0,0,128
1,1,36,26,0,0,0,0,0
2,1,37,27,0,0,0,0,0
3,1,38,28,3,4,0,0,8
4,1,39,29,0,4,0,0,128
5,1,40,30,11,11,0,0,0
6,1,41,31,11,11,0,0,0
7,1,42,32,12,12,0,0,0
8,1,43,33,11,11,0,0,0
9,1,44,34,3,5,0,0,8
10,1,45,35,2,2,0,0,128
11,1,46,36,3,0,0,0,0
12,1,47,37,3,5,0,0,0
13,1,48,38,0,0,0,0,0
14,1,49,39,11,11,0,0,0
15,1,50,40,1,7,32,0,0
0,2,36,24,0,4,0,0,128
1,2,37,25,3,0,0,0,0
2,2,38,26,0,0,0,0,0
3,2,39,27,3,4,0,0,8
4,2,40,28,3,4,0,0,128
5,2,41,29,2,7,0,0,0
6,2,42,30,11,11,0,0,0
7,2,43,31,11,11,0,0,0
8,2,44,32,11,11,0,0,0
9,2,45,33,3,2,0,0,8
10,2,46,34,3,2,0,0,128
11,2,47,35,2,5,0,0,0
12,2,48,36,11,11,0,0,0
13,2,49,37,0,0,0,0,0
14,2,50,38,0,0,0,0,0
15,2,51,39,1,1,32,0,0
0,3,37,23,2,6,0,0,128
1,3,38,24,3,0,0,0,0
2,3,39,25,2,6,0,0,0
3,3,40,26,2,6,0,0,10
4,3,41,27,3,2,0,0,128
5,3,42,28,3,7,0,0,0
6,3,43,29,2,10,1,0,0
7,3,44,30,11,11,0,0,0
8,3,45,31,3,9,0,0,0
9,3,46,32,2,2,1,0,8
10,3,47,33,3,7,1,0,130
11,3,48,34,3,1,0,0,2
12,3,49,35,1,1,0,0,2
13,3,50,36,0,4,0,0,2
14,3,51,37,2,2,0,0,0
15,3,52,38,2,2,0,0,0
0,4,38,22,0,4,32,0,128
1,4,39,23,0,0,0,0,0
2,4,40,24,0,4,0,0,8
3,4,41,25,3,5,0,0,160
4,4,42,26,2,6,0,128,0
5,4,43,27,3,5,0,0,0
6,4,44,28,3,5,0,0,0
7,4,45,29,2,9,0,0,0
8,4,46,30,3,9,0,0,0
9,4,47,31,3,9,1,0,0
10,4,48,32,2,7,0,0,32
11,4,49,33,3,2,1,0,32
12,4,50,34,3,2,0,0,32
13,4,51,35,2,6,0,0,32
14,4,52,36,2,7,0,0,0
15,4,53,37,2,7,0,0,0
0,5,39,21,0,4,32,0,0
1,5,40,22,3,0,0,0,0
2,5,41,23,2,6,0,0,0
3,5,42,24,3,0,0,32,0
4,5,43,25,3,0,0,0,0
5,5,44,26,0,0,0,0,0
6,5,45,27,3,8,1,0,0
7,5,46,28,3,9,0,0,0
8,5,47,29,2,9,0,0,0
9,5,48,30,3,9,0,0,0
10,5,49,31,3,2,1,0,0
11,5,50,32,2,2,0,0,0
12,5,51,33,3,5,0,0,0
13,5,52,34,2,5,0,0,0
14,5,53,35,2,5,0,0,0
15,5,54,36,2,5,1,0,0
0,6,40,20,0,0,32,0,0
1,6,41,21,3,0,0,0,0
2,6,42,22,3,0,0,0,0
3,6,43,23,0,0,0,0,0
4,6,44,24,3,0,0,0,0
5,6,45,25,3,0,0,0,0
6,6,46,26,2,8,0,0,0
7,6,47,27,3,8,0,0,0
8,6,48,28,3,5,0,0,0
9,6,49,29,2,2,0,0,0
10,6,50,30,3,7,0,0,0
11,6,51,31,3,1,0,0,0
12,6,52,32,1,1,0,0,0
13,6,53,33,1,1,0,32,0
14,6,54,34,2,7,1,0,0
15,6,55,35,2,2,0,0,0
0,7,41,19,0,4,32,0,2
1,7,42,20,2,6,0,0,10
2,7,43,21,0,4,0,0,128
3,7,44,22,3,0,32,0,0
4,7,45,23,0,0,0,0,0
5,7,46,24,3,0,0,0,0
6,7,47,25,3,8,1,0,0
7,7,48,26,2,5,0,0,0
8,7,49,27,3,2,1,0,0
9,7,50,28,3,2,0,0,0
10,7,51,29,2,2,0,0,0
11,7,52,30,3,2,0,0,0
12,7,53,31,11,11,0,0,0
13,7,54,32,11,11,0,0,0
14,7,55,33,11,11,0,0,0
15,7,56,34,11,11,0,0,0
0,8,42,18,0,4,0,0,160
1,8,43,19,0,4,0,0,32
2,8,44,20,0,4,0,0,0
3,8,45,21,3,0,32,0,0
4,8,46,22,3,0,0,0,0
5,8,47,23,0,0,0,0,0
6,8,48,24,3,5,1,0,0
7,8,49,25,3,2,0,0,0
8,8,50,26,2,2,0,0,0
9,8,51,27,3,2,0,0,0
10,8,52,28,3,2,0,0,0
11,8,53,29,11,11,0,0,0
12,8,54,30,11,11,0,0,0
13,8,55,31,12,12,0,0,0
14,8,56,32,12,12,0,0,0
15,8,57,33,12,12,0,0,0
0,9,43,17,0,4,32,0,130
1,9,44,18,0,4,0,0,0
2,9,45,19,3,0,0,0,0
3,9,46,20,0,0,32,0,0
4,9,47,21,3,0,0,0,0
5,9,48,22,3,5,1,0,0
6,9,49,23,0,0,0,0,0
7,9,50,24,11,11,0,0,0
8,9,51,25,3,2,0,0,0
9,9,52,26,2,2,1,0,0
10,9,53,27,11,11,0,0,0
11,9,54,28,11,11,0,0,0
12,9,55,29,12,12,0,0,0
13,9,56,30,12,12,0,0,0
14,9,57,31,13,13,0,0,0
15,9,58,32,13,13,0,0,0
0,10,44,16,1,1,0,0,40
1,10,45,17,2,5,32,0,130
2,10,46,18,1,7,32,0,2
3,10,47,19,2,5,33,0,0
4,10,48,20,2,2,0,0,0
5,10,49,21,11,11,0,0,0
6,10,50,22,11,11,0,0,0
7,10,51,23,11,11,0,0,0
8,10,52,24,11,11,0,0,0
9,10,53,25,11,11,0,0,0
10,10,54,26,11,11,0,0,0
11,10,55,27,12,12,0,0,0
12,10,56,28,12,12,0,0,0
13,10,57,29,13,13,0,0,0
14,10,58,30,13,13,0,0,0
15,10,59,31,13,13,0,0,0
0,11,45,15,1,1,0,0,0
1,11,46,16,1,1,32,0,32
2,11,47,17,1,1,32,0,40
3,11,48,18,1,1,32,0,128
4,11,49,19,11,11,0,0,0
5,11,50,20,11,11,0,0,0
6,11,51,21,12,12,0,0,0
7,11,52,22,12,12,0,0,0
8,11,53,23,12,12,0,0,0
9,11,54,24,12,12,0,0,0
10,11,55,25,12,12,0,0,0
11,11,56,26,12,12,0,0,0
12,11,57,27,13,13,0,0,0
13,11,58,28,13,13,0,0,0
14,11,59,29,13,13,0,0,0
15,11,0,30,11,11,0,0,0
-2,-2,30,26,1,1,0,0,0
-1,-2,31,27,1,1,0,32,0
0,-2,32,28,1,1,0,0,0
1,-2,33,29,11,11,0,0,0
2,-2,34,30,11,11,0,0,0
3,-2,35,31,0,0,0,0,0
4,-2,36,32,0,0,0,0,0
5,-2,37,33,0,0,0,0,0
6,-2,38,34,11,11,0,0,0
7,-2,39,35,11,11,0,0,0
8,-2,40,36,11,11,0,0,0
9,-2,41,37,11,11,0,0,0
10,-2,42,38,11,11,0,0,0
11,-2,43,39,11,11,0,0,0
12,-2,44,40,1,7,32,0,0
13,-2,45,41,1,1,0,0,0
14,-2,46,42,11,11,0,0,0
15,-2,47,43,11,11,0,0,0
16,-2,48,44,11,11,0,0,0
17,-2,49,45,11,11,0,0,0
-2,-1,31,25,1,1,0,0,0
-1,-1,32,26,1,1,0,0,0
0,-1,33,27,11,11,0,0,0
1,-1,34,28,11,11,0,0,0
2,-1,35,29,0,0,0,0,0
3,-1,36,30,0,0,0,0,0
4,-1,37,31,11,11,0,0,0
5,-1,38,32,0,0,0,0,0
6,-1,39,33,11,11,0,0,0
7,-1,40,34,12,12,0,0,0
8,-1,41,35,11,11,0,0,0
9,-1,42,36,0,4,0,0,8
10,-1,43,37,0,4,0,0,128
11,-1,44,38,0,0,0,0,0
12,-1,45,39,0,0,0,0,0
13,-1,46,40,11,11,0,0,0
14,-1,47,41,11,11,0,0,0
15,-1,48,42,11,11,0,0,0
16,-1,49,43,11,11,0,0,0
17,-1,50,44,2,2,0,0,0
-2,0,32,24,0,0,0,0,0
-1,0,33,25,0,4,0,0,8
16,0,50,42,1,1,32,0,0
17,0,51,43,1,1,0,0,0
-2,1,33,23,0,0,0,0,0
-1,1,34,24,0,4,0,0,8
16,1,51,41,1,1,0,0,0
17,1,52,42,1,1,32,0,0
-2,2,34,22,0,0,0,0,0
-1,2,35,23,0,4,0,0,8
16,2,52,40,2,5,1,0,0
17,2,53,41,1,7,0,0,0
-2,3,35,21,0,0,0,0,0
-1,3,36,22,0,4,0,0,8
16,3,53,39,2,5,0,0,0
17,3,54,40,1,1,32,0,0
-2,4,36,20,2,6,0,32,2
-1,4,37,21,2,6,0,0,10
16,4,54,38,2,7,0,0,0
17,4,55,39,1,1,0,0,0
-2,5,37,19,2,5,0,0,32
-1,5,38,20,0,4,32,0,32
16,5,55,37,2,7,0,0,0
17,5,56,38,1,7,32,0,0
-2,6,38,18,0,0,32,0,0
-1,6,39,19,0,0,0,0,0
16,6,56,36,11,11,0,0,0
17,6,57,37,11,11,0,0,0
-2,7,39,17,0,0,0,0,0
-1,7,40,18,0,4,32,0,0
16,7,57,35,11,11,0,0,0
17,7,58,36,12,12,0,0,0
-2,8,40,16,0,0,0,0,0
-1,8,41,17,0,4,0,0,8
16,8,58,34,12,12,0,0,0
17,8,59,35,12,12,0,0,0
-2,9,41,15,0,0,0,0,0
-1,9,42,16,1,1,0,0,8
16,9,59,33,13,13,0,0,0
17,9,0,34,12,12,0,0,0
-2,10,42,14,0,0,0,0,0
-1,10,43,15,1,7,0,0,0
16,10,0,32,12,12,0,0,0
17,10,1,33,11,11,0,0,0
-2,11,43,13,0,0,0,0,0
-1,11,44,14,1,1,32,0,0
16,11,1,31,11,11,0,0,0
17,11,2,32,11,11,0,0,0
-2,12,44,12,0,0,0,0,0
-1,12,45,13,2,7,32,0,0
0,12,46,14,2,2,32,0,0
1,12,47,15,1,7,0,0,0
2,12,48,16,11,11,0,0,0
3,12,49,17,11,11,0,0,0
4,12,50,18,11,11,0,0,0
5,12,51,19,12,12,0,0,0
6,12,52,20,12,12,0,0,0
7,12,53,21,13,13,0,0,0
8,12,54,22,13,13,0,0,0
9,12,55,23,13,13,0,0,0
10,12,56,24,13,13,0,0,0
11,12,57,25,13,13,0,0,0
12,12,58,26,13,13,0,0,0
13,12,59,27,13,13,0,0,0
14,12,0,28,12,12,0,0,0
15,12,1,29,11,11,0,0,0
16,12,2,30,2,6,0,0,0
17,12,3,31,2,9,0,0,0
-2,13,45,11,2,7,32,0,0
-1,13,46,12,2,2,0,0,0
0,13,47,13,2,2,1,0,0
1,13,48,14,1,1,0,0,0
2,13,49,15,1,1,0,0,0
3,13,50,16,11,11,0,0,0
4,13,51,17,12,12,0,0,0
5,13,52,18,12,12,0,0,0
6,13,53,19,12,12,0,0,0
7,13,54,20,13,13,0,0,0
8,13,55,21,13,13,0,0,0
9,13,56,22,13,13,0,0,0
10,13,57,23,13,13,0,0,0
11,13,58,24,13,13,0,0,0
12,13,59,25,13,13,0,0,0
13,13,0,26,12,12,0,0,0
14,13,1,27,11,11,0,0,0
15,13,2,28,11,11,0,0,0
16,13,3,29,2,6,0,0,0
17,13,4,30,2,6,0,0,0
