C3X_LAB_TILE_OBJECT_SCENARIO_V0,16,12,22,1500c085e88425796fb150db4a96a904722d1f8b0cce1d614d46db58bc3c0b4b,lab_augmentation
1,0,1,0,3,1,3,1,5
12,0,1,2,0,0,1,1,6
0,1,0,6,0,0,0,1,255
9,1,1,0,0,0,1,1,2
10,1,1,1,2,2,3,1,1
11,1,1,2,0,0,1,1,0
13,1,0,2,0,0,0,1,255
10,2,1,0,1,3,1,1,6
11,2,0,3,0,0,0,1,255
0,3,1,1,0,0,1,0,2
8,3,0,0,0,0,0,1,255
9,3,1,0,2,2,3,1,0
10,3,0,5,0,0,0,1,255
7,4,0,4,0,0,0,1,255
8,4,0,7,0,0,0,1,255
9,4,1,0,2,2,3,1,1
3,5,1,2,1,3,1,1,2
6,5,0,0,0,0,0,0,255
8,5,1,0,3,1,3,1,1
2,6,1,0,1,3,1,1,4
13,6,1,1,3,1,3,1,4
0,7,0,1,0,0,0,1,255
