C3X_BIQ_TERRAIN_WINDOW_V2,16,8,128,29,56,100,100,432
0,0,58,56,2,9,1,0,0
1,0,59,57,1,1,0,0,0
2,0,60,58,1,7,0,0,0
3,0,61,59,2,5,0,0,0
4,0,62,60,2,6,32,0,0
5,0,63,61,2,6,0,0,0
6,0,64,62,2,5,1,32,0
7,0,65,63,0,0,0,0,0
8,0,66,64,0,0,0,0,0
9,0,67,65,0,0,0,0,0
10,0,68,66,0,0,0,0,0
11,0,69,67,0,0,0,0,0
12,0,70,68,0,0,32,0,0
13,0,71,69,11,11,0,0,0
14,0,72,70,11,11,0,0,0
15,0,73,71,12,12,0,0,0
0,1,59,55,2,9,0,0,0
1,1,60,56,1,1,0,0,0
2,1,61,57,2,5,0,0,0
3,1,62,58,2,6,0,0,10
4,1,63,59,0,4,0,0,130
5,1,64,60,2,6,0,0,0
6,1,65,61,2,2,0,0,0
7,1,66,62,2,2,0,0,0
8,1,67,63,1,1,0,0,0
9,1,68,64,1,1,0,0,0
10,1,69,65,0,0,0,0,0
11,1,70,66,0,0,0,0,0
12,1,71,67,11,11,0,0,0
13,1,72,68,11,11,0,0,0
14,1,73,69,12,12,0,0,0
15,1,74,70,12,12,0,0,0
0,2,60,54,2,2,0,0,0
1,2,61,55,2,5,0,0,0
2,2,62,56,2,6,0,0,8
3,2,63,57,2,6,0,0,160
4,2,64,58,2,6,0,0,32
5,2,65,59,2,7,1,0,0
6,2,66,60,2,2,0,0,0
7,2,67,61,2,2,0,0,0
8,2,68,62,11,11,0,0,0
9,2,69,63,11,11,0,0,0
10,2,70,64,11,11,0,0,0
11,2,71,65,0,0,0,0,0
12,2,72,66,0,0,0,0,0
13,2,73,67,11,11,0,0,0
14,2,74,68,12,12,0,0,0
15,2,75,69,13,13,0,0,0
0,3,61,53,2,7,1,0,0
1,3,62,54,2,6,0,0,0
2,3,63,55,2,6,0,0,10
3,3,64,56,2,6,0,0,128
4,3,65,57,2,5,0,0,0
5,3,66,58,2,7,0,0,0
6,3,67,59,2,2,0,0,0
7,3,68,60,2,2,0,0,0
8,3,69,61,2,2,1,0,0
9,3,70,62,11,11,0,0,0
10,3,71,63,11,11,0,0,0
11,3,72,64,0,0,0,0,0
12,3,73,65,11,11,0,0,0
13,3,74,66,11,11,0,0,0
14,3,75,67,12,12,0,0,0
15,3,76,68,13,13,0,0,0
0,4,62,52,2,7,0,0,0
1,4,63,53,2,7,0,0,8
2,4,64,54,2,7,0,0,160
3,4,65,55,2,5,0,0,0
4,4,66,56,2,7,1,0,0
5,4,67,57,2,7,1,0,0
6,4,68,58,2,7,0,0,0
7,4,69,59,2,7,0,0,0
8,4,70,60,2,5,0,0,0
9,4,71,61,2,9,1,0,0
10,4,72,62,2,9,0,0,0
11,4,73,63,2,9,0,0,0
12,4,74,64,11,11,0,0,0
13,4,75,65,12,12,0,0,0
14,4,76,66,12,12,0,0,0
15,4,77,67,13,13,0,0,0
0,5,63,51,2,7,0,0,0
1,5,64,52,2,2,1,0,8
2,5,65,53,2,2,0,0,128
3,5,66,54,2,5,1,0,0
4,5,67,55,2,7,0,0,0
5,5,68,56,2,7,1,0,0
6,5,69,57,2,7,0,0,0
7,5,70,58,2,7,0,0,0
8,5,71,59,2,7,1,0,0
9,5,72,60,2,5,0,0,0
10,5,73,61,2,9,1,0,0
11,5,74,62,11,11,0,0,0
12,5,75,63,11,11,0,0,0
13,5,76,64,12,12,0,0,0
14,5,77,65,13,13,0,0,0
15,5,78,66,13,13,0,0,0
0,6,64,50,2,7,1,0,0
1,6,65,51,2,2,0,0,10
2,6,66,52,2,6,1,32,128
3,6,67,53,2,7,0,0,0
4,6,68,54,2,6,0,0,8
5,6,69,55,2,7,1,0,130
6,6,70,56,2,5,0,0,2
7,6,71,57,2,7,1,32,0
8,6,72,58,2,8,0,0,0
9,6,73,59,2,8,0,0,0
10,6,74,60,11,11,0,0,0
11,6,75,61,11,11,0,0,0
12,6,76,62,12,12,0,0,0
13,6,77,63,12,12,0,0,0
14,6,78,64,12,12,0,0,0
15,6,79,65,12,12,0,0,0
0,7,65,49,2,7,0,0,8
1,7,66,50,2,7,0,0,160
2,7,67,51,2,5,0,0,0
3,7,68,52,2,7,0,0,0
4,7,69,53,2,7,0,0,0
5,7,70,54,2,2,0,0,32
6,7,71,55,2,2,0,0,40
7,7,72,56,2,7,0,0,128
8,7,73,57,2,5,0,0,0
9,7,74,58,2,8,1,0,0
10,7,75,59,2,8,0,0,0
11,7,76,60,11,11,0,0,0
12,7,77,61,12,12,0,0,0
13,7,78,62,12,12,0,0,0
14,7,79,63,12,12,0,0,0
15,7,80,64,11,11,0,0,0
-6,-6,46,56,13,13,0,0,0
-5,-6,47,57,13,13,0,0,0
-4,-6,48,58,13,13,0,0,0
-3,-6,49,59,13,13,0,0,0
-2,-6,50,60,12,12,0,0,0
-1,-6,51,61,12,12,0,0,0
0,-6,52,62,12,12,0,0,0
1,-6,53,63,11,11,0,0,0
2,-6,54,64,11,11,0,0,0
3,-6,55,65,11,11,0,0,0
4,-6,56,66,1,7,0,0,0
5,-6,57,67,1,1,0,0,0
6,-6,58,68,1,1,32,0,0
7,-6,59,69,1,1,0,0,0
8,-6,60,70,1,1,32,0,0
9,-6,61,71,1,1,32,0,0
10,-6,62,72,1,1,0,0,10
11,-6,63,73,1,1,0,0,128
12,-6,64,74,1,7,32,0,0
13,-6,65,75,2,6,33,0,0
14,-6,66,76,2,2,1,0,32
15,-6,67,77,2,2,0,0,0
16,-6,68,78,2,2,32,0,0
17,-6,69,79,11,11,0,0,0
18,-6,70,80,12,12,0,0,0
19,-6,71,81,12,12,0,0,0
20,-6,72,82,13,13,0,0,0
21,-6,73,83,13,13,0,0,0
-6,-5,47,55,13,13,0,0,0
-5,-5,48,56,13,13,0,0,0
-4,-5,49,57,13,13,0,0,0
-3,-5,50,58,12,12,0,0,0
-2,-5,51,59,12,12,0,0,0
-1,-5,52,60,11,11,0,0,0
0,-5,53,61,11,11,0,0,0
1,-5,54,62,11,11,0,0,0
2,-5,55,63,2,5,0,0,8
3,-5,56,64,2,5,1,0,130
4,-5,57,65,1,7,0,0,2
5,-5,58,66,1,1,0,0,2
6,-5,59,67,1,1,0,0,2
7,-5,60,68,1,1,32,0,0
8,-5,61,69,1,7,0,0,0
9,-5,62,70,1,1,0,0,8
10,-5,63,71,1,1,32,0,160
11,-5,64,72,1,1,32,0,0
12,-5,65,73,2,2,0,0,0
13,-5,66,74,2,2,0,32,0
14,-5,67,75,2,7,0,0,0
15,-5,68,76,2,7,33,0,0
16,-5,69,77,2,2,32,0,0
17,-5,70,78,11,11,0,0,0
18,-5,71,79,12,12,0,0,0
19,-5,72,80,13,13,0,0,0
20,-5,73,81,13,13,0,0,0
21,-5,74,82,13,13,0,0,0
-6,-4,48,54,13,13,0,0,0
-5,-4,49,55,13,13,0,0,0
-4,-4,50,56,13,13,0,0,0
-3,-4,51,57,12,12,0,0,0
-2,-4,52,58,11,11,0,0,0
-1,-4,53,59,11,11,0,0,0
0,-4,54,60,2,7,0,0,0
1,-4,55,61,2,7,0,0,0
2,-4,56,62,2,5,1,0,0
3,-4,57,63,0,4,0,0,32
4,-4,58,64,1,1,0,0,32
5,-4,59,65,1,1,32,0,32
6,-4,60,66,1,1,32,0,40
7,-4,61,67,1,1,0,0,128
8,-4,62,68,1,7,0,0,0
9,-4,63,69,2,6,32,0,0
10,-4,64,70,1,1,32,0,0
11,-4,65,71,1,1,32,0,0
12,-4,66,72,2,2,1,0,0
13,-4,67,73,2,2,0,0,0
14,-4,68,74,2,2,32,0,0
15,-4,69,75,2,2,32,0,0
