C3X_BIQ_TERRAIN_WINDOW_V2,4,4,16,40,19,100,100,48
0,0,81,19,11,11,0,0,0
1,0,82,20,2,7,33,0,0
2,0,83,21,2,6,33,0,8
3,0,84,22,1,7,32,0,128
0,1,82,18,2,2,33,32,0
1,1,83,19,2,7,32,0,0
2,1,84,20,2,2,33,0,8
3,1,85,21,1,1,0,0,128
0,2,83,17,2,2,32,0,0
1,2,84,18,2,2,33,0,0
2,2,85,19,2,2,33,0,8
3,2,86,20,1,1,0,0,128
0,3,84,16,3,3,32,0,0
1,3,85,17,2,2,33,0,0
2,3,86,18,2,2,40,0,8
3,3,87,19,2,2,0,0,128
-2,-2,77,19,2,6,1,0,0
-1,-2,78,20,2,7,32,0,0
0,-2,79,21,2,7,32,0,0
1,-2,80,22,2,7,32,0,0
2,-2,81,23,2,2,33,0,0
3,-2,82,24,2,7,32,0,0
4,-2,83,25,2,2,32,0,0
5,-2,84,26,2,7,32,0,0
-2,-1,78,18,11,11,0,0,0
-1,-1,79,19,11,11,0,0,0
0,-1,80,20,2,5,33,0,0
1,-1,81,21,2,7,32,0,0
2,-1,82,22,2,7,32,0,0
3,-1,83,23,2,7,33,0,0
4,-1,84,24,1,7,32,0,0
5,-1,85,25,2,6,0,0,8
-2,0,79,17,2,7,0,0,0
-1,0,80,18,2,7,33,0,0
4,0,85,23,1,7,0,0,0
5,0,86,24,1,7,32,0,8
-2,1,80,16,2,7,32,0,0
-1,1,81,17,2,2,1,0,0
4,1,86,22,1,1,32,0,0
5,1,87,23,1,1,32,0,8
-2,2,81,15,2,2,0,0,0
-1,2,82,16,3,3,32,0,0
4,2,87,21,1,1,0,0,0
5,2,88,22,2,2,0,0,8
-2,3,82,14,3,3,32,0,0
-1,3,83,15,3,3,32,0,0
4,3,88,20,2,2,33,0,0
5,3,89,21,2,2,0,0,8
-2,4,83,13,3,3,32,0,0
-1,4,84,14,3,3,32,0,0
0,4,85,15,3,3,32,0,0
1,4,86,16,3,3,32,0,0
2,4,87,17,3,3,32,0,8
3,4,88,18,3,3,32,0,128
4,4,89,19,11,11,0,0,0
5,4,90,20,11,11,0,0,0
-2,5,84,12,3,3,32,0,0
-1,5,85,13,3,3,32,0,0
0,5,86,14,3,3,32,0,0
1,5,87,15,3,3,32,0,0
2,5,88,16,3,3,32,0,8
3,5,89,17,3,3,0,0,128
4,5,90,18,11,11,0,0,0
5,5,91,19,12,12,0,0,0
