C3X_BIQ_TERRAIN_WINDOW_V2,6,6,36,49,50,100,100,64
-2,-2,94,50,2,5,0,0,0
-1,-2,95,51,2,5,0,0,0
0,-2,96,52,2,5,0,0,0
1,-2,97,53,2,5,0,0,0
2,-2,98,54,2,5,0,0,0
3,-2,99,55,12,12,0,0,0
4,-2,0,56,12,12,0,0,0
5,-2,1,57,12,12,0,0,0
6,-2,2,58,12,12,0,0,0
7,-2,3,59,12,12,0,0,0
-2,-1,95,49,2,5,0,0,0
-1,-1,96,50,2,5,0,0,0
0,-1,97,51,2,5,0,0,0
1,-1,98,52,2,5,0,0,0
2,-1,99,53,2,5,0,0,0
3,-1,0,54,13,13,0,0,0
4,-1,1,55,13,13,0,0,0
5,-1,2,56,13,13,0,0,0
6,-1,3,57,13,13,0,0,0
7,-1,4,58,13,13,0,0,0
-2,0,96,48,2,5,0,0,0
-1,0,97,49,2,5,0,0,0
0,0,98,50,2,5,0,0,0
1,0,99,51,2,5,0,0,0
2,0,0,52,2,5,0,0,0
3,0,1,53,11,11,0,0,0
4,0,2,54,11,11,0,0,0
5,0,3,55,11,11,0,0,0
6,0,4,56,11,11,0,0,0
7,0,5,57,11,11,0,0,0
-2,1,97,47,2,5,0,0,0
-1,1,98,48,2,5,0,0,0
0,1,99,49,2,5,0,0,0
1,1,0,50,2,5,0,0,0
2,1,1,51,2,5,0,0,0
3,1,2,52,12,12,0,0,0
4,1,3,53,12,12,0,0,0
5,1,4,54,12,12,0,0,0
6,1,5,55,12,12,0,0,0
7,1,6,56,12,12,0,0,0
-2,2,98,46,2,5,0,0,0
-1,2,99,47,2,5,0,0,0
0,2,0,48,2,5,0,0,0
1,2,1,49,2,5,0,0,0
2,2,2,50,2,5,0,0,0
3,2,3,51,13,13,0,0,0
4,2,4,52,13,13,0,0,0
5,2,5,53,13,13,0,0,0
6,2,6,54,13,13,0,0,0
7,2,7,55,13,13,0,0,0
-2,3,99,45,2,5,0,0,0
-1,3,0,46,2,5,0,0,0
0,3,1,47,2,5,0,0,0
1,3,2,48,2,5,0,0,0
2,3,3,49,2,5,0,0,0
3,3,4,50,11,11,0,0,0
4,3,5,51,11,11,0,0,0
5,3,6,52,11,11,0,0,0
6,3,7,53,11,11,0,0,0
7,3,8,54,11,11,0,0,0
-2,4,0,44,2,5,0,0,0
-1,4,1,45,2,5,0,0,0
0,4,2,46,2,5,0,0,0
1,4,3,47,2,5,0,0,0
2,4,4,48,2,5,0,0,0
3,4,5,49,12,12,0,0,0
4,4,6,50,12,12,0,0,0
5,4,7,51,12,12,0,0,0
6,4,8,52,12,12,0,0,0
7,4,9,53,12,12,0,0,0
-2,5,1,43,2,5,0,0,0
-1,5,2,44,2,5,0,0,0
0,5,3,45,2,5,0,0,0
1,5,4,46,2,5,0,0,0
2,5,5,47,2,5,0,0,0
3,5,6,48,13,13,0,0,0
4,5,7,49,13,13,0,0,0
5,5,8,50,13,13,0,0,0
6,5,9,51,13,13,0,0,0
7,5,10,52,13,13,0,0,0
-2,6,2,42,2,5,0,0,0
-1,6,3,43,2,5,0,0,0
0,6,4,44,2,5,0,0,0
1,6,5,45,2,5,0,0,0
2,6,6,46,2,5,0,0,0
3,6,7,47,11,11,0,0,0
4,6,8,48,11,11,0,0,0
5,6,9,49,11,11,0,0,0
6,6,10,50,11,11,0,0,0
7,6,11,51,11,11,0,0,0
-2,7,3,41,2,5,0,0,0
-1,7,4,42,2,5,0,0,0
0,7,5,43,2,5,0,0,0
1,7,6,44,2,5,0,0,0
2,7,7,45,2,5,0,0,0
3,7,8,46,12,12,0,0,0
4,7,9,47,12,12,0,0,0
5,7,10,48,12,12,0,0,0
6,7,11,49,12,12,0,0,0
7,7,12,50,12,12,0,0,0
