C3X_BIQ_TERRAIN_WINDOW_V2,6,6,36,30,30,120,120,64
-2,-2,26,30,2,2,0,0,0
-1,-2,27,31,2,2,0,0,0
0,-2,28,32,2,2,0,0,0
1,-2,29,33,2,2,0,0,0
2,-2,30,34,2,2,0,0,0
3,-2,31,35,2,2,0,0,0
4,-2,32,36,12,12,0,0,0
5,-2,33,37,12,12,0,0,0
6,-2,34,38,12,12,0,0,0
7,-2,35,39,12,12,0,0,0
-2,-1,27,29,2,2,0,0,0
-1,-1,28,30,2,2,0,0,0
0,-1,29,31,2,2,0,0,0
1,-1,30,32,2,2,0,0,0
2,-1,31,33,2,2,0,0,0
3,-1,32,34,2,2,0,0,0
4,-1,33,35,13,13,0,0,0
5,-1,34,36,13,13,0,0,0
6,-1,35,37,13,13,0,0,0
7,-1,36,38,13,13,0,0,0
-2,0,28,28,2,2,0,0,0
-1,0,29,29,2,2,0,0,0
0,0,30,30,2,2,0,0,0
1,0,31,31,2,2,0,0,0
2,0,32,32,2,2,0,0,0
3,0,33,33,2,2,0,0,0
4,0,34,34,11,11,0,0,0
5,0,35,35,11,11,0,0,0
6,0,36,36,11,11,0,0,0
7,0,37,37,11,11,0,0,0
-2,1,29,27,2,2,0,0,0
-1,1,30,28,2,2,0,0,0
0,1,31,29,2,2,0,0,0
1,1,32,30,2,2,0,0,0
2,1,33,31,2,2,0,0,0
3,1,34,32,12,12,0,0,0
4,1,35,33,12,12,0,0,0
5,1,36,34,12,12,0,0,0
6,1,37,35,12,12,0,0,0
7,1,38,36,12,12,0,0,0
-2,2,30,26,2,2,0,0,0
-1,2,31,27,2,2,0,0,0
0,2,32,28,2,2,0,0,0
1,2,33,29,2,2,0,0,0
2,2,34,30,13,13,0,0,0
3,2,35,31,13,13,0,0,0
4,2,36,32,13,13,0,0,0
5,2,37,33,13,13,0,0,0
6,2,38,34,13,13,0,0,0
7,2,39,35,13,13,0,0,0
-2,3,31,25,2,2,0,0,0
-1,3,32,26,2,2,0,0,0
0,3,33,27,2,2,0,0,0
1,3,34,28,2,2,0,0,0
2,3,35,29,2,2,0,0,0
3,3,36,30,2,5,0,0,0
4,3,37,31,11,11,0,0,0
5,3,38,32,11,11,0,0,0
6,3,39,33,11,11,0,0,0
7,3,40,34,11,11,0,0,0
-2,4,32,24,2,2,0,0,0
-1,4,33,25,2,2,0,0,0
0,4,34,26,2,2,0,0,0
1,4,35,27,2,2,0,0,0
2,4,36,28,2,2,0,0,0
3,4,37,29,2,5,0,0,0
4,4,38,30,12,12,0,0,0
5,4,39,31,12,12,0,0,0
6,4,40,32,12,12,0,0,0
7,4,41,33,12,12,0,0,0
-2,5,33,23,2,2,0,0,0
-1,5,34,24,2,2,0,0,0
0,5,35,25,2,2,0,0,0
1,5,36,26,2,2,0,0,0
2,5,37,27,2,2,0,0,0
3,5,38,28,2,5,0,0,0
4,5,39,29,13,13,0,0,0
5,5,40,30,13,13,0,0,0
6,5,41,31,13,13,0,0,0
7,5,42,32,13,13,0,0,0
-2,6,34,22,2,2,0,0,0
-1,6,35,23,2,2,0,0,0
0,6,36,24,2,2,0,0,0
1,6,37,25,2,2,0,0,0
2,6,38,26,2,2,0,0,0
3,6,39,27,2,5,0,0,0
4,6,40,28,11,11,0,0,0
5,6,41,29,11,11,0,0,0
6,6,42,30,11,11,0,0,0
7,6,43,31,11,11,0,0,0
-2,7,35,21,2,2,0,0,0
-1,7,36,22,2,2,0,0,0
0,7,37,23,2,2,0,0,0
1,7,38,24,2,2,0,0,0
2,7,39,25,2,2,0,0,0
3,7,40,26,2,5,0,0,0
4,7,41,27,12,12,0,0,0
5,7,42,28,12,12,0,0,0
6,7,43,29,12,12,0,0,0
7,7,44,30,12,12,0,0,0
